,response,score,observed
11161, It looks like a human head but it is digital? It's eye like things are staring.,1.0,5.0033183097839355
11162, there are bodies that are bloody and mangled lying on the ground.,6.0,3.90254282951355
11163, She is in pain and is scared.,1.0,3.9942996501922607
11164, I hope that he has sought treatment.,3.0,5.520052909851074
11165,I believe we can build things that are more meaningful than that.,1.4,3.1682167053222656
11166, I feel like I'm right there with him and like I am sharing space with him.,5.0,2.9912264347076416
11167," What even is this, Is this a person? a costume? idk if I feel sad or bad but I am just disturbed.",1.0,5.563762664794922
11168," The child has curly hair and big, round eyes.",1.2,3.791971445083618
11169, They are wearing yellow.,1.2,5.743597030639648
11170,the picture is very hopeful! Looking at the flowers out of the window and the whiteness of the window and the curtains is really nice.,3.8,5.889804363250732
11171, Maybe its for a tv show or commercial .,1.2,3.208181142807007
11172, A man has a gun pointed up to his head.,1.0,3.5713157653808594
11173, he is wearing a hat and a suit and tie.,1.2,5.3506879806518555
11174, A man looks like he has been burned very badly.,1.0,3.2538881301879883
11175, There is a man staring straight at the camera.,1.2,5.625915050506592
11176, A man with an exploded face and a hole in the wall.,4.0,3.164212703704834
11177," There is a tuft of hair coming out of her head right in the center, and he/she has very glowy open eyes.",4.4,3.8834400177001953
11178,An individual has had a large laceration on their right side of their face.,7.0,5.842138290405273
11179, There is a man staring intently into the camera.,1.4,2.9990811347961426
11180, He is probably at some sort of outdoor concert.,3.8,3.1174476146698
11181, she has curly hair.,1.2,3.769686222076416
11182, this makes me want to help her and see if she is ok.,1.2,4.15360689163208
11183, Makes me feel warm and happy.,1.2,3.9723668098449707
11184, This photo reminds me of when I use to get in trouble when I was younger and makes me feel nostalgic and kind of curious as to why the boy got in trouble .,5.8,2.7791996002197266
11185, Parents fighting and a kid is watching.,2.0,5.121562957763672
11186, there was a body on the floor and the police officer didn't notice it.,6.0,6.067354679107666
11187, Some guy is looking to the right of the camera.,1.0,5.1753950119018555
11188,Make it better for people to work towards that.,1.4,5.050956726074219
11189,"From Facebook to Instagram, the medium refocuses our attention on videos and images, rewarding emotional appeals—‘like’ buttons—over rational ones.",3.8,4.007440567016602
11190, Two kids are walking down a sandy path.,5.2,2.4551360607147217
11191, Seriously mangled head and torso.,3.6,3.902327060699463
11192, The mother and her son look like they might be watching a plane in the sky and look very surprised.,1.8,3.629512071609497
11193," The other man looks uncomfortable, but the situation isn't that threatening besides the coat grab.",1.2,4.602024555206299
11194, He's grimacing in the photo and appears to be in pain.,1.0,4.802395820617676
11195," The color has a very grainy texture to it, making the picture look old.",3.8,3.441087484359741
11196, This is a picture of a woman with smudged makeup.,2.2,4.5944414138793945
11197, a man's face is burnt.,1.2,4.459005355834961
11198, Kids playing in a pool throwing the youngest kid up in the air .,3.8,6.471155643463135
11199," I am viewing a small girl reading a book, while sitting on a chair, cross legged, in front of a table.",1.2,2.9437384605407715
11200,"Of course, being an influencer can be very rewarding — once you make it.",2.2,5.242748260498047
11201, There are a bunch of men who are tied up to some wooden planks by their hands.,2.0,6.428271293640137
11202,"It’s one of those defining lines I use to describe myself—on dating apps, when meeting new people, when talking with friends and family.",2.2,2.988832473754883
11203, She is holding a cigarette.,1.2,5.591518402099609
11204, This is a photograph of a woman .,1.2,2.413065195083618
11205," woman police officer standing over dead body, torn down house, gun shot wound, she doesn't look concerned, older photo.",5.2,5.795671463012695
11206, There is a man holding a gun to his head about to pull trigger or at least has his finger on it.,1.8,6.400565147399902
11207, two thieves with guns trying to get into a room point.,1.2,4.09160852432251
11208, These kinds of images do not make me feel very good inside.,1.2,3.439466953277588
11209, He is also wearing jeans and a brown shirt.,1.2,4.704207420349121
11210, he looks too intense for a kid .,1.2,6.45105504989624
11211, Very tubby looking and hair is starting to grow in.,1.2,5.009311676025391
11212, Long necklace makes me think this is somewhere tropical.,3.8,4.963925361633301
11213, This is a picture of a person's throat that has been cut and has bloodied the neck area and the face.,4.8,5.091521263122559
11214, His face has been blown open and there is blood and brain matter all around the bed.,4.2,2.962725877761841
11215,What he discovered was happy families eating lunch.,7.0,4.5190534591674805
11216, He is standing upright and walking.,1.0,4.288145065307617
11217,A man's arm is around a crying boy's body.,1.2,6.283541679382324
11218, The man is in a yellow shirt.,1.2,5.2098283767700195
11219, this photo is of a child sitting in what looks like a high chair or some form.,2.0,3.486355781555176
11220, She's resisting but the guy doesn't seem to care.,1.2,4.0750956535339355
11221, The man is riding down hill on the snow.,1.2,6.1313700675964355
11222," Person is covered in burns? Blisters? It is hard to look at, but I hope they are alive.",3.8,6.228847980499268
11223," Somewhere in the world, someplace in time, a man with his mouth fully duct taped it seen anger.",7.0,3.6172287464141846
11224, Who is he? I wonder who he is? he makes me feel oddly calm and idk why.,1.8,3.1755435466766357
11225," I don't think we would be friends,  but she looks nice enough.",1.8,3.142636775970459
11226,"And, of course, many of those tourists want to enjoy arts and culture.",1.2,5.605474472045898
11227,"Nonetheless, it’s still hard to imagine that one non-profit theatre “in a garden” can accommodate 621 guests.",1.2,3.461827039718628
11228, The ribs have been broken and the heart is not well.,1.2,6.286175727844238
11229, Basically me as a child.,1.8,4.232718467712402
11230, I cannot tell what he is standing on.,1.2,6.476019859313965
11231, A very mutilated body which is very terrifying to look at and disturbing.,1.8,3.966364860534668
11232, This is a photo of a man looking directly at the camera.,1.4,3.0276665687561035
11233, There are two people sitting slightly far apart on a bed.,7.0,3.7949788570404053
11234,This is the opposite of a filter bubble.,2.8,6.419140338897705
11235,"In fact, his people, the Tap Pilam Coahuitecan Nation have been fighting to protect these burial grounds for more than 30 years.",7.0,5.1345601081848145
11236,It always sells.,1.4,3.337754487991333
11237, There is wallpaper on the walls.,1.2,4.746203899383545
11238," taking a phone call at work, looks like a really outdated phone though.",2.6,4.871407508850098
11239, Their heads are down.,1.2,4.209721565246582
11240, The man's face has a huge cut in it.,1.0,2.92193865776062
11241,"An old man looking outside of the window, seems to feel blue.",4.8,5.759025573730469
11242, there are two young boys reading a book together.,2.4,4.17630672454834
11243,"in a far away country, there was a hand that was severed off.",7.0,3.6754374504089355
11244, It seems quite disfigured and it's stomach has been torn open.,1.0,4.651370048522949
11245, The body looks burned or seriously injured in some other way.,1.2,5.480058193206787
11246, This person's eyes seem to be swollen and they look like they are in a lot of pain.,1.2,4.63352108001709
11247,Now the challenge is to save Wikipedia and its promise of a free and open collection of all human knowledge amid the conquest of new and old television—how to collect and preserve knowledge when nobody cares to know.,2.0,5.403495788574219
11248, The woman is fighting back.,1.2,4.6267008781433105
11249, He has several gun shot wounds.,1.2,2.6134917736053467
11250, His eyes make him look worried.,1.2,6.103803634643555
11251, Makes me wonder why he's angry.,1.2,3.198659658432007
11252, I feel angry at the man.,1.0,4.182482719421387
11253, There's a tree outside.,3.8,4.076585292816162
11254," There is a baby who is crying, sitting in a hospital chair.",2.8,3.9561524391174316
11255," A woman is naked from the waist down, she has a C-section scar I think.",1.8,6.255746364593506
11256," Nothing but the person's eyes, nose, and part of something.",1.8,3.7930803298950195
11257," Man is holding hand on woman's neck, choking her.",1.8,2.659196615219116
11258, The guy is smiling at the camera.,1.0,3.684688091278076
11259, back then they were having a fight.,7.0,3.0122857093811035
11260, He has his eyes closed.,1.2,4.460819721221924
11261, Looks like some doctors doing their job .,1.2,3.80652117729187
11262, Seems like a quaint town.,1.2,3.763787269592285
11263, He's probably dead.,1.2,5.213492393493652
11264," kidnapped from far away, hope gets help, cant do much about it.",7.0,5.405147075653076
11265, The man driving the car looks scared based on how much of the whites of his eye we can see.,2.0,3.9431772232055664
11266, A body in a white bed.,2.2,3.1754682064056396
11267,"So, one thing we keep hearing from US politicians is that people shouldn't believe in climate change because that would raise taxes or cause people to lose their jobs in old industries.",5.2,4.496312141418457
11268, two officers detain a man as what are possibly a wife and daughter look on.,2.2,4.497276306152344
11269," That looks really painful, and is even more difficult to look at by its a child.",1.0,4.539194583892822
11270, the gangster are shooting towards me.,1.2,5.08843994140625
11271,A baby is shown in an incubator with a device over its mouth.,1.2,4.529583930969238
11272, Two people seem bored or possibly annoyed.,1.8,3.5535240173339844
11273," looks like a painful slice to the face, hope the kid is ok.",1.8,2.8081648349761963
11274, Two men with guns are running into a room with the door open.,1.8,5.197664260864258
11275, Her face is significantly swollen.,1.2,4.886269569396973
11276,"The quantifiability of that very real loss is what’s so fascinating: Some films, particularly those that aren’t profitable to reproduce in a new format, are simply getting lost over time.",2.8,2.399897336959839
11277,A little boy is crying and looks super upset at something.,2.2,4.91350793838501
11278, a woman is pointing her finger towards a guy.,1.2,4.992610454559326
11279, It seems like they're in a court of law and the man in the jumpsuit was just sentenced.,7.0,6.020869731903076
11280, A chef holding a baby looking happy.,2.0,4.107752799987793
11281, This was a man pointing a gun in the direction of the camera in a city far away.,7.0,3.6878390312194824
11282," A grandma looks like she's eating some type of fruit, while there are a bunch of other kids sitting in a field with her.",5.0,3.8502180576324463
11283, Poor guy didn't know what he was getting into.,6.0,6.278814792633057
11284, There is someone else behind that man.,4.0,4.5896477699279785
11285, The picture is very gory.,1.0,4.962217807769775
11286, There's a gun pointed near them.,2.0,5.89315128326416
11287, A man is being grabbed.,1.0,6.140608787536621
11288,The Chinese had their own encyclopedia dating back to the 7th century.,6.6,2.8374760150909424
11289, His eyes look a bit funny.,2.0,4.25184440612793
11290,"well...then they showed me the same old concept that I had seen so many times before, of trying to fix the filter bubble by just showing people alternative viewpoints from several sources.",4.4,4.6360883712768555
11291, Two people are sitting on either side of the bed.,1.0,4.773763656616211
11292, He tilted his head down a little.,2.0,2.8417611122131348
11293, this is a man who is injured lying in a bed.,3.6,2.921250820159912
11294, Part of a heavily charred body is shown.,4.8,5.553601264953613
11295, A men with many guns on the bed.,5.0,5.652798652648926
11296, There was a man in a courtroom that had his mouth gagged and tapped.,6.4,4.7995219230651855
11297, There is a blue background behind him.,3.8,1.9324365854263306
11298, the baby is lying on blankets.,2.8,3.319335699081421
11299, It is a beautiful picture full of cool tones.,1.0,3.1046180725097656
11300, There is a pair of cops and someone in a prison jumpsuit with duct tape over his mouth screaming at another man in a suit.,1.2,4.098457336425781
11301, It looks like a bad gash on the side of his head.,1.2,5.758244514465332
11302, the baby has double eyelids.,1.0,6.347399711608887
11303, The child wears a toga.,1.2,3.8144283294677734
11304, A very apathetic face.,1.0,5.726072788238525
11305, He has smile wrinkles around his eyes.,1.4,4.0081562995910645
11306,A woman is lying in a window sill.,1.0,3.4389355182647705
11307," at that time, the man had a gun, he was pointing it straight ahead and staring at the person.",5.8,3.171137571334839
11308,"You know, like going to Target.",3.4,5.476809501647949
11309, An older woman is standing in a field where something is being farmed.,4.0,5.6776933670043945
11310,A man is laying down next to his window.,1.6,6.013850688934326
11311, The girl has her legs crossed and is staring intently at the book.,1.0,4.0891265869140625
11312, He is about to shoot himself in the head.,1.2,6.455002784729004
11313, there is a veteran looking up into the sky he has a white beard and hair .,4.0,3.4887471199035645
11314, There is a man holding a gun to his own head.,1.2,3.385908603668213
11315," A woman holds her head in one hand and looks forward, sitting on the edge of a couch.",3.0,3.464425802230835
11316, It's a girl with hair covering her face.,1.2,3.2312541007995605
11317,"Not just because you’ll be done being bored (!!), but because scientific studies actually demonstrate that we need to disengage, be more idle, and be less productive to increase brain activity, creativity, and “aha",4.0,5.163536548614502
11318, The surrounding is red and the guy looks severely in pain and he cant even open his eyes.,1.2,2.8146471977233887
11319," They don't look very rich, and I think they are refugees, although I don't know.",4.0,4.93324089050293
11320," A little girl is sad and is watching her parents fight, she is seemingly lonely with just her bear, but you aren't a part of the family and you don't know what this argument is about.",1.0,4.809104919433594
11321, The woman has a reddish skin tone to her body and part of her boob's organ.,1.2,5.211010456085205
11322, A man in regular clothes is running while two camouflaged men in the bushes .,2.0,5.520613193511963
11323, Some blood spots are darker than others.,1.4,3.1255545616149902
11324, A woman with a bruised left eye and right eye looks at the camera.,1.2,5.427210807800293
11325,Makes me relaxed and reminds me of how much I want to lay down and just have no worries.,1.4,5.432943820953369
11326," There is a man who's face looks badly injured, maybe burned.",1.2,5.845053195953369
11327, There is a really small black boy running with a cracker or a paper in his hands.,1.2,5.575676441192627
11328,"At home, inanimate objects seemed to come alive with the rhythmic time.",1.2,3.3237640857696533
11329, There is a lady yelling at a guy while gripping the collar of his clothes.,2.0,4.154126167297363
11330,Which were immediately dismissed as mere mellow-harshing from a coach who’s bitter about losing his best shot at a national title.,7.0,3.7834553718566895
11331,"Recently, TED posted Greta’s TEDxStockholm talk which she gave in November.",3.8,6.09122371673584
11332, An old photograph of a beaten woman smoking a cigarette.,5.4,5.080082416534424
11333," Several years ago, the woman was upset.",7.0,4.783735752105713
11334, He looks like a British actor.,4.0,4.411096096038818
11335," The man in the middle has a boutonniere, so maybe he's getting married? They look like they could all be siblings .",3.4,4.6722612380981445
11336, A hand with a dagger is motioning downwards.,3.6,5.182960033416748
11337, A guy with blood in his eyes destroyed face really bruise forehead and his cheeks are swollen.,3.6,4.605937957763672
11338, The man had a lit match stick a long time ago.,7.0,3.0418739318847656
11339, I really like the white present in this picture.,2.0,3.3492188453674316
11340," Long time ago, far away, a teenager was looking very upset.",7.0,3.538050889968872
11341," somewhere in the world, someplace in time, a man is rushed by paramedics while he is on a rolling stretcher.",5.2,5.3667168617248535
11342, There were three men with one pointing a gun towards the camera.,7.0,6.394752502441406
11343," Although he seems harmless, it does make me feel a bit uncomfortable.",2.4,5.279973983764648
11344, Human face with blue eyes.,3.2,5.423275947570801
11345, Great marks and lady looks like she could be a teacher as this is clearly a classroom.,3.0,4.4225053787231445
11346, A man is performing a ritual of some sort that involved a large sword like object and a stick of fire.,4.4,4.989230155944824
11347, A man in a green hat and white shirt with a jacket looks unhappy/is frowning.,3.2,6.419421195983887
11348,"In Sweden, a teenage girl named Greta Thunberg observed the actions of the Parkland students and took an action of her own: deciding to skip school every Friday in order to lobby the Swedish government into action on climate change.",4.8,4.8376874923706055
11349,But the problem is that it's 'other people's money'.,4.0,5.105504989624023
11350, I really doubt this person is alive.,3.0,3.607578754425049
11351, she looks like she's talking to someone and maybe explaining.,3.4,3.1717097759246826
11352, They look to be entertained by whoever is behind the camera.,3.8,4.971909523010254
11353, A woman is pointing at a man.,3.0,2.9610700607299805
11354, Woman scolding man.,3.0,4.760119438171387
11355," There is an African American man, who appears to be missing an eye, and surgery has been done to his chest are incredible.",3.2,2.899050235748291
11356, This is an image of numerous bodies next to one another.,3.8,4.197749614715576
11357," He is posing for the camera in a happy manner, and is giggling.",2.6,4.935748100280762
11358, She seems young and is surrounded by a soft blanket.,3.0,4.862442493438721
11359,"Well, a normal person believes that the Earth is round, because that seems obvious.",3.4,4.790210247039795
11360,a man and a woman are arguing but the woman is ignoring the man.,2.6,5.943314552307129
11361, the picture also gives me hope (like a couple before it showing professional people working) I am not sure where this guy is working.,2.8,4.159402847290039
11362, There was a man who had a gun pointed at his head by himself.,6.0,3.346346378326416
11363, his eyes are closed.,3.2,5.072007656097412
11364,"I didn’t admit to my passive suicidal ideation until I was 30 years old in a therapist’s office trying to gasp air between sobs, having blown off the cliff of depression and exhausted from trying to climb back up.",6.0,5.701807498931885
11365, A cute baby girl is being pictured.,3.6,3.9162328243255615
11366, It's horrific and terrifying.,2.8,3.3522956371307373
11367, disgusted by the person/thing that caused this bloody situation.,3.2,4.756659984588623
11368,A girl has her hand on her face.,3.2,5.3884758949279785
11369, There is a man with a pot full of soup.,3.2,4.1115851402282715
11370, There is a young girl who is reading and has her legs crossed.,2.8,4.078032493591309
11371, she looks shocked.,2.4,5.104506969451904
11372, He looks done with the situation.,2.8,3.198629856109619
11373, They both have their arms crossed.,3.4,4.330758094787598
11374,"The idea is that “If I can do it, so can you.",2.2,6.666764259338379
11375, they had long fingernails.,6.2,4.914391040802002
11376,there is a baby in an incubator.,3.0,6.6508378982543945
11377, Looks like he is talking.,2.6,4.391218662261963
11378, A man is sick lying on a bed.,3.4,4.585538387298584
11379, His skin is pale.,2.8,3.348081111907959
11380, There is a picture of a happy baby.,3.2,2.546541213989258
11381, an old man is wearing a suit and tie and a hat.,3.0,4.073689937591553
11382, A man has his arm out and it's blurry as if in motion.,3.8,5.976500034332275
11383, The blade looks serrated.,2.2,5.077671051025391
11384,The film industry in Madras made 124 films and 38 documentaries in the silent era.,4.6,5.670690059661865
11385, He is white with brown hair.,2.8,6.1929779052734375
11386, The guy is holding a collar of the other guy.,2.2,3.0058014392852783
11387, A person with some severe skin ailment (maybe a burn) is sitting in a bed.,3.6,4.0253424644470215
11388," A firefighter is carrying down a naked woman who is practically dying, while two other firefighters sit to the side covered by smoke.",2.8,3.022921562194824
11389," suspect in a jury in a long time ago, taped in the face to prevent unnecessary comments.",7.0,3.2347984313964844
11390,", there's still so much they don't know.",3.6,4.395195960998535
11391, Blood leaking out from different places and eyes closed.,3.4,4.27086067199707
11392, he is African American and does not appear to be impoverished so is he threatened.,3.4,3.6012659072875977
11393, There were people watching as this happened.,7.0,3.8934130668640137
11394," This individual is a judge, staring pensively out above the viewpoint of the camera.",3.6,3.650355100631714
11395, It's a great picture of a smiling baby on the floor laying on some pillows.,3.6,4.612311363220215
11396, She is wearing a really cute crocheted sweater or dress.,3.6,4.732809066772461
11397," I assume this is a fake picture so I don't feel terribly bad, .",2.4,3.7100820541381836
11398,"When I browse these blogs, I feel lulled into a state of comfortable voyeurism, which is not how I feel when consuming content written by the gleaming-haired momfluencers I follow on Instagram.",3.4,4.467624664306641
11399, two old men sit next to each other.,3.75,5.705521583557129
11400, A man is staring at the camera.,2.8,3.145158290863037
11401, The phone is an old landline with huge cord.,3.6,5.895577430725098
11402, It has injuries and scars .,4.0,3.4925997257232666
11403,When a London woman tweeted a photo last fall of her friend’s bridal gown — with pockets — the internet went bonkers.,5.0,6.717226982116699
11404, Man has his face covered and seems like he's in a militia of some sort.,3.2,5.613648891448975
11405,The shuttering of once-mighty video-rental chain,4.2,4.10455322265625
11406, He seems intimidating.,2.8,4.950048446655273
11407, It seems like an old picture based on graininess.,4.6,5.464995861053467
11408, There seems to be 3 people in the picture.,3.8,4.999215126037598
11409, The fingers are all cut off and there is a bucket filled with blood underneath.,3.6,4.790649890899658
11410," A long time ago, two women seem to be fighting about something.",7.0,3.400113582611084
11411, An old man is standing with a pot of soup.,3.0,5.339632987976074
11412,Just a little white baby.,3.4,5.388145446777344
11413," they are all wearing heavy clothing, which looks like it is during winter.",3.0,4.760434627532959
11414, She looks calm and composed standing on one foot.,2.8,2.952165126800537
11415, One is standing out front with a baseball bat.,3.2,2.7926111221313477
11416, Large rip as if something sliced down.,4.0,3.1331145763397217
11417, A man is playing guitar and seems to be enjoying himself.,3.2,5.5257720947265625
11418," This picture is pretty stressful, the man is getting arrested and will probably be separated from his family, the mom might be trying to run away.",3.2,4.126389980316162
11419, A man is putting a knife to a woman's throat.,3.4,5.541938304901123
11420," this happened far away, and the knife is not anywhere close to wish.",7.0,5.579261779785156
11421,This is a picture of the inside of some organ or body part.,4.0,5.9321393966674805
11422, Or maybe someone else is holding gun.,3.6,3.1145482063293457
11423, He is wearing a white bandana around his lower face.,2.6,4.648271560668945
11424," Another performer, this time with a violin.",3.4,5.8312482833862305
11425, There was something pointed at the men that looked like a weapon.,6.2,4.397766590118408
11426, He is hunched over on the ground.,2.6,5.8155999183654785
11427,"More than once I had the sensation that I was reading in a second language, as though there must be layers of meaning that I wasn’t able to pick up on.",6.6,5.014542579650879
11428," There is a man looking ahead, he looks disappointed, he is wearing a hat, and he looks like he is by himself.",3.8,3.6680562496185303
11429, This is sad wondering what happened.,2.6,5.49696159362793
11430,He is so annoying he keeps talking and repeating himself.,2.0,5.792700290679932
11431,"Apparently, they are.",2.4,6.444540023803711
11432, the skin is pulling away from the face.,3.4,5.598730087280273
11433, It seems like he's at a concert--I wonder if he was one of the performers.,7.0,3.6621804237365723
11434, This man is saying something with blood on his shirt.,3.0,4.732004642486572
11435,"He was working with a location in which the still water around the quarry looked nothing like the ocean written into the script, and he was having to shoot around the King’s Landing set, which had to be preserved for future seasons.",6.6,3.7884459495544434
11436," A man has been brutally shot, likely in his sleep.",4.6,5.785853385925293
11437,this is a man holding open his curtains to look outside.,2.8,2.8689093589782715
11438, the place she laid down is far from here.,7.0,6.060184001922607
11439," smoking that happened a long time ago, this person is probably not suffering anymore.",7.0,3.747036933898926
11440, The baby is wearing a white/red/blue striped shirt and she/he seems to be smiling.,2.4,5.759641647338867
11441," Man is holding knife to woman's chest, it looks like the same guy as the gun photo.",3.0,4.46575927734375
11442, his collar of his shirt is plaid.,2.4,4.400162696838379
11443,"I was an easy baby, I’ve been told.",7.0,5.731775760650635
11444," small baby very surprised at something; eyes and mouth both wide open, white shirt and headband.",3.4,6.600764751434326
11445, Her fingernails were red.,7.0,2.769232749938965
11446, A dead baby is found in the ground.,3.2,4.899594306945801
11447, There are three old guys smiling at what is probably a wedding.,3.2,5.382059097290039
11448,This is a photo of a blonde woman smiling on what's either a beach or a photoshoot background meant to look like a beach.,3.6,2.535984754562378
11449, She is inside a home and has light curly hair.,3.2,5.577237129211426
11450, There is a woman being pushed down by a man into a car.,2.6,7.325007915496826
11451, the knife is pushing into her throat and you can't see either of their faces.,3.4,5.653713226318359
11452, the room looks dark .,2.4,5.832956790924072
11453, the hand was in a place far away from here.,7.0,2.7171900272369385
11454, A woman is tossing flowers at a man.,2.4,3.7824432849884033
11455, it is lying up on a pillow on its stomach.,3.4,5.546976566314697
11456, I feel painful just by looking a the picture.,2.0,4.20732307434082
11457, The photo quality looks older.,3.6,4.900010108947754
11458, A mangled hand is held above a blood-filled bucket.,4.4,5.712531089782715
11459, It makes me happy because babies are cute.,2.0,4.454529285430908
11460, A baby's face is completely mutilated and covered in blood.,3.4,3.746568202972412
11461," An old man who looks very venerate and wise is squinting in the sunlight, looking far ahead.",7.0,5.290284156799316
11462,"To really fix this problem, we need to think about this in a different way.",2.6,5.603093147277832
11463, There is a man and a woman that are pretty blurry.,3.4,5.725884437561035
11464," It looks like fun, but the one child is bald? I wonder why.",2.4,3.7548441886901855
11465, This baby looks like they are getting professional pictures done and very happy to be doing so! They seem focused and are not crying .,3.2,6.193978786468506
11466, A man is holding a knife to a woman some time ago in the past.,7.0,3.254621982574463
11467,It looks like this is a mouth with ulcers or developing teeth.,3.2,4.197896957397461
11468, Honestly looks like an alien of some kind or some propaganda the pro life movement would put out.,3.8,3.235278844833374
11469, There is a baby in a yellow high chair wearing an animal patterned shirt that looks to be crying or about to cry.,3.6,3.4170405864715576
11470, A young looking child has a tear running down their eye.,3.4,3.9834327697753906
11471, It breaks my heart to see him suffer and want to cry.,2.4,3.9078338146209717
11472, A body with a lot of burns and open injuries .,3.2,3.799832582473755
11473, I cannot tell if this person is living or not .,2.8,5.0620269775390625
11474, There are hostages in a pit and there is a gun pointing at them. They look cold and scared.,3.8,6.529203414916992
11475,A baby is present and present in a bad.,2.0,3.5098471641540527
11476, There is a car that has turned out and hit a tree or pole.,3.4,3.739670753479004
11477, The kid has burst into tears.,3.6,5.25079870223999
11478, A woman is shown aggressively yelling at a man while she grabs the collar of his shirt.,3.6,5.527283191680908
11479,A man is confused and scolding a woman.,3.4,3.5400009155273438
11480, cut on this boy's face.,3.6,6.139309883117676
11481, The woman looks mad.,2.4,6.159111499786377
11482, There was a group of men some time ago who wore black except for the guy in the middle.,7.0,2.8030033111572266
11483, The man looks annoyed? .,2.8,2.8749966621398926
11484, There are men in a pit gathered around each other.,3.8,5.500046730041504
11485, Looks like carjacking is occurring.,2.6,3.482306957244873
11486, She's wearing a lot of blue and yellow.,3.6,4.6299567222595215
11487, I could see him murder someone.,3.0,4.649801254272461
11488, Looks to have received a very serious injury because there's a lot of blood.,2.6,3.8122103214263916
11489, He is striking a fearful pose at something.,3.6,5.477797985076904
11490, This picture also makes me laugh because the judge's face has more crinkles than gift wrapping paper and he looks so done with being a judge.,2.2,3.9440717697143555
11491, This body is at a far way hospital.,7.0,4.86288595199585
11492, One eye is unable to be seen as it is covered in an excess of white.,3.0,3.050231695175171
11493, A dad with her ill kid he seems sad and the kid is suffering.,3.0,5.562546253204346
11494, Their body is covered with blood and black spots and their face is also affected.,3.0,3.2191851139068604
11495," It looks like she's eating a strawberry, that the other kids may be picking.",2.8,5.799136161804199
11496, His beard is stubbly.,2.4,4.233832359313965
11497, this is a photo of a man with a gun holding the gun at a man in a car.,3.0,4.386351108551025
11498,"so if you read an article from Fox News, they will show you the opposing viewpoint in an article from CNN.",2.6,4.338342666625977
11499, His expression is a little sad.,2.6,5.33372688293457
11500, They also are all smiling .,2.333333333,3.4129345417022705
11501, This girl is an icon.,1.666666667,6.015998363494873
11502," A disfigured human head is on display, with the figure's teeth misaligned and an eyeball missing with the other eye closed.",2.0,4.943471908569336
11503, I don't know really what it is.,1.333333333,3.9469523429870605
11504, An elderly couple stands by the water and are waving at the camera.,2.0,4.603255271911621
11505, The man looks really confused.,1.666666667,4.943958282470703
11506," This is a photo of a small child against a tile wall, pretty cute and with a neutral facial expression.",2.666666667,3.3673439025878906
11507, Seems to be ready to pull trigger and staring straight.,3.0,2.877525568008423
11508,"For you, this might be in the tub, on your couch, or on a walk.",4.0,6.4146575927734375
11509, She has a plant in the background.,4.0,4.265561103820801
11510, Very attractive.,2.666666667,5.376453876495361
11511, This is nasty omg this face has been completely torn off and his eyeball is dangling off the side of his face.,2.333333333,3.6156716346740723
11512, This is so gruesome.,1.666666667,4.958186149597168
11513, I don't want to look at it.,4.0,3.7019197940826416
11514, A lot of blood in the wall destroyed face like a big hole in the left part of his face well his right side totally dead.,3.666666667,6.3095550537109375
11515, There is a white man who is pointing a gun at a black man in a hood.,2.333333333,3.63501238822937
11516, She seems to be happy and maybe playing peek a boo.,2.666666667,5.497312545776367
11517, there is a man holding a knife to a woman throat with his hand over her mouth .,2.0,4.933392524719238
11518,man has a moustache and seems happy.,3.0,5.142393589019775
11519, This is so horrifying.,1.333333333,3.0520126819610596
11520, I'm not sure what this is.,2.0,6.1449432373046875
11521," A little kid suffered from bad burns on his face, an adult is removing a cotton cloth.",4.0,3.582111358642578
11522,"In the United States alone, nearly 45,000 people die by suicide every year.",3.0,3.685504674911499
11523, I adopt that same stance very often and know how comfortable it is to stand like that.,3.0,2.664926052093506
11524, A little girl is upset and sitting in some type of chair.,2.333333333,4.7227301597595215
11525, She is wearing a leather jacket over a plaid shirt.,2.0,4.793131351470947
11526, This is an image of a baby that is crying for some reason in a country far from here and many years ago.,7.0,5.392685890197754
11527, there is an old man holding soup looking neutral.,4.0,4.898896217346191
11528," He looks very scared, and the mouth is very gruesome.",2.666666667,6.012026786804199
11529, she is passed out and burned.,2.0,4.269839763641357
11530,"Between rights issues and the degradation of negatives, movies like “Household Saints” may never be distributed again.",4.666666667,5.545466899871826
11531, Asian girl that's posing.,3.0,5.426437854766846
11532, He seems somewhat worried/taken aback.,2.333333333,4.633234977722168
11533,Who would want to be with such a person?,4.333333333,5.0774383544921875
11534,This photo makes me reflective.,2.333333333,4.612277984619141
11535, A nice happy photo of a young child.,3.666666667,3.4720234870910645
11536, its really intense and she looks kind of scared.,2.333333333,5.581291198730469
11537, The woman and her daughter are fighting and the girl is not paying attention to her mother.,2.666666667,5.803056716918945
11538, I see an individual who is passed out while overdosing on meds.,2.0,4.131463050842285
11539, A hand is holding a gun.,2.333333333,3.0432910919189453
11540,A person lies on a bed with an enormous gash through the side of their face all the way up to their fore.,3.0,3.9505434036254883
11541, there are a couple on two opposite sides of a bed with their arms folded and legs crossed .,4.666666667,3.0287599563598633
11542, Three old men dressing fancy and smiling about something prob a wedding .,3.666666667,5.927151679992676
11543, A man opens his mouth below.,3.0,6.327691555023193
11544,"If it’s not fruitful, do something else!",4.0,6.218531131744385
11545, There are a lot of wires and tubes hooked up to the baby and an adult hand sticking into the surgical area.,2.666666667,5.789983749389648
11546, He's tapping his foot.,1.333333333,4.360605239868164
