,response,score,observed
9226, From a distance it seems that a woman is furious with a man.,2.833333333,6.096108436584473
9227, Two people are in the image.,7.0,3.269953727722168
9228,There was a situation that involved police and a man who was screaming out.,7.0,2.8709616661071777
9229,"so I know exactly where to grab them when the storm hits, even when saltwater stings my eyes.",4.666666667,2.687171459197998
9230, A group of men are sitting in the bottom of a crevice.,7.0,2.9156758785247803
9231, A man holds a knife to a woman's throat.,6.166666667,3.2152199745178223
9232, There is blood splatter on the wall.,6.333333333,3.077444076538086
9233, What happened? Where are his family and friends?.,1.833333333,2.605760097503662
9234, I don't know what's going on here I guess they're taking inventory of something.,1.833333333,3.0693249702453613
9235, There is a woman breast that is very deformed there is no skin just enlarged glands and muscle .,6.666666667,2.9313807487487793
9236, there was a lot of room in the vehicle.,7.0,3.0338118076324463
9237, A guy playing the guitar and singing is cool he has the country style  .,3.666666667,3.6532139778137207
9238, a man is standing with a bowl of disgusting looking food.,3.0,3.5485262870788574
9239, The hand is completely severed and covered in blood.,6.666666667,3.3891167640686035
9240,Gui is one of a rapidly growing number of striving Instagram “influencers” who populate their social media feeds with curated photos of themselves in impeccably styled outfits and the latest designer handbags.,3.666666667,2.7461025714874268
9241, She is sitting on a small chair with her legs crossed and she is wearing a hat .,7.0,2.6613059043884277
9242, A man looks like he is about to commit suicide.,2.0,4.595894813537598
9243,"But as the field grows more and more crowded with would-be social media stars, the margins of the business have become tighter, and it takes more than luck or good clothes to build a sustainable career as an influencer.",2.0,1.903294324874878
9244, He looks super concentrated.,2.5,4.115168571472168
9245," This is an image of an old, bearded man.",6.833333333,2.3042757511138916
9246,We need the pockets men have always had.,3.5,5.860532760620117
9247, I feel bad for her.,2.333333333,3.700122356414795
9248,Makes me just wonder what happened to make him cry and the other man in the back upset also.,3.166666667,2.355903387069702
9249, a woman is in a man's arms a long time ago.,6.5,3.813591480255127
9250, The woman appears working in her office.,4.833333333,2.317671775817871
9251, There are two old looking men who are sitting in chairs outside having a conversation.,4.833333333,3.0901012420654297
9252, An image of women that were burned horribly.,5.833333333,3.1198832988739014
9253, A white man is holding a gun toward a black man who is driving a car.,5.666666667,3.137808084487915
9254, He is about to speak.,4.333333333,4.160490989685059
9255, A man holds the knife.,6.833333333,3.633826732635498
9256," Woman on the phone, again working.",6.166666667,4.281579494476318
9257," There is a wire, and the body is wounded.",6.333333333,4.424421787261963
9258, This is a funny picture the chef is holding the baby as if he just cooked it or something and this is his presentation to the world.,2.166666667,2.518380641937256
9259,"Further, computer scientists need to help craft regulations because they have the necessary technical expertise; it's hard to regulate algorithmic bias in word embeddings if you have no idea what a word embedding is.",2.0,3.5880444049835205
9260, A person is holding a gun towards something sometime long ago.,6.166666667,3.401494026184082
9261, She is dressed nicely and is busy talking .,4.833333333,2.7911155223846436
9262, There was a man who had a sword pointed at his throat and there is someone in the background.,5.666666667,3.059246301651001
9263, A man is inspecting a roll of material.,5.333333333,2.7905120849609375
9264," this is a very creepy picture, I'm not sure if the child is a real person or not, it looks kind of like a statue buried in the ground.",2.333333333,3.6366662979125977
9265, Three firemen help remove a naked and seemingly unconscious woman from a building.,5.5,2.796293258666992
9266, there is a woman pulling the straps of a mans wife beater shirt as he looks away.,4.5,2.8579578399658203
9267," One boy is just staring, presumably holding up the book, while the other has one hand in his mouth.",4.166666667,3.373002767562866
9268,"So already here, we can see how differently we really need to approach this.",3.5,3.5832438468933105
9269,The dominance of television was not contained to our living rooms.,3.833333333,3.9811511039733887
9270, The baby seems like they're about to laugh.,3.333333333,2.3560237884521484
9271, they were lying on the bed in that other hospital and there was blood.,5.0,3.759644031524658
9272,"Whenever I wear my favorite dress, one with big, visible (and functional) pockets stitched on the front, women chase me down to ask where I bought it.",4.833333333,3.4882192611694336
9273, A person has a very bloody neck and chest which is scary and terrifying to look at.,2.833333333,2.6997013092041016
9274, A man with brown hair and a thick beard is looking straight at the camera.,5.833333333,4.812368392944336
9275, this is a man staring into the camera.,6.166666667,3.244345188140869
9276, One of his eyes is gone and his nose is completely gone.,6.0,3.157254219055176
9277, This is very quaint and makes me feel content.,3.166666667,2.914278984069824
9278, Not too scary though.,2.166666667,3.1485157012939453
9279, A man is pointing a gun to his head.,5.666666667,2.9191317558288574
9280, Woman standing on cellphone with a telephone? Seems to be in a happy playful mood.,3.5,2.2791154384613037
9281, this is a very cute photo.,3.0,2.948277473449707
9282, the woman had a knife against her neck a long time ago.,6.333333333,3.1381020545959473
9283, these old guys look like they have been friends for a long time and are attending a special occasion.,3.333333333,2.4782023429870605
9284, He has a beard and blood all over his clot.,5.0,5.064968109130859
9285," a long time ago in a place far away, a man was holding a knife and was about to stab something with it.",5.333333333,3.4344165325164795
9286, it looks like it's from a poor hospital.,2.833333333,3.0474853515625
9287,An image of two parents fighting with one another while a child sits in between them with hands over his ears.,5.666666667,2.3376359939575195
9288,"As a computer science PhD student, I am a disciple of big data.",4.166666667,3.2940144538879395
9289, A man looks ashamedly away from the angry lady.,3.333333333,2.4053969383239746
9290, a very posed picture showing a drug overdose.,4.333333333,3.997893810272217
9291,"Don’t quit,” she continues.",3.166666667,3.4212048053741455
9292, He is wearing a white shirt.,6.0,4.026169776916504
9293," she is on the phone, she is engaged in the conversation , she is also looking at her nails.",5.833333333,2.836812734603882
9294," It has its hands wrapped around a finger, probably his/her mother.",4.666666667,2.5815722942352295
9295,"An old man is standing outside, looking out of a window.",5.666666667,2.566257953643799
9296, Just two older guys talking in the backyard.,4.833333333,3.4481680393218994
9297," About 50 years ago and hundreds of miles away, a man held a match in one hand and had a sword in another.",5.833333333,3.2314536571502686
9298,"Those dealing with substance abuse or bullying, or those who identify as part of a marginalized population also are more at risk for suicide, but no one is exempt from the chance of having suicidal thoughts, passive or active.",5.833333333,3.5032005310058594
9299,I was now playing on the soft animal skin that draped the frame of this wonderful percussion instrument.,3.5,3.000688314437866
9300, This is an image of someone taking blood from a dead tiger.,6.166666667,2.7910728454589844
9301, I feel happy for them and jealous of the pool!!.,3.833333333,3.895375967025757
9302, The man behind these two's mouth is open.,5.333333333,3.379452705383301
9303, the girl and the boy were arguing .,5.166666667,2.842599630355835
9304," When he was younger, he had a cavity removed.",5.5,2.9895148277282715
9305, The woman is wearing black jeans.,6.333333333,3.207749843597412
9306, behind him there was a man pointing a gun.,4.833333333,3.3309309482574463
9307, A woman feels like she is going crazy being with this guy.,3.666666667,3.2598137855529785
9308," These people look like they are about to break into this car and kill the driver, its a very stressful picture.",3.833333333,3.8577404022216797
9309,"As Kate Hagen noted last year in a post on the Black List Blog, Seattle’s Scarecrow Video has a video collection more than 131,000 titles deep.",5.833333333,2.928246259689331
9310,Someone's face is extremely bloody and battered.,4.5,4.15231466293335
9311, She seems to be smiling for a photoshoot.,3.833333333,3.327897548675537
9312, The person looks like he was caught in a fire and experienced significant burns on his skin.,5.0,2.9607279300689697
9313, maybe they are being forced to leave a place.,3.666666667,2.984982967376709
9314, It's wearing a warm knitted sweater and looking at someone above him.,5.0,3.374540328979492
9315, she is screaming and her hair is very messy.,4.166666667,2.5360918045043945
9316,There is a man who has his mouth open in a contorted position.,5.333333333,3.7673256397247314
9317," At that time her parents were having a fight, her mother was upset about something and her father was not listening much.",3.5,2.336597442626953
9318, His lips are very red.,4.0,2.822298049926758
9319, I feel pretty neutral towards this image.,4.0,2.5834712982177734
9320, A small child is gasping in horror as she sees her mom staring at her on the ground.,4.666666667,3.0404815673828125
9321, That's an extremely distorted and bloody face.,4.833333333,2.626241683959961
9322, There is a little black child running away from someone holding a large gun to him.,4.833333333,3.053994655609131
9323, Man with a gun in his hands while wearing sunglasses.,5.833333333,3.461641788482666
9324,"Instead, we had to strong-arm our way to the other side of that daily ennui with books, music, biking, tag, hide-and-seek, crafts, and elaborate schemes to build tree forts and start clubs that somehow never came to fruition.",4.166666667,2.788839817047119
9325, His face is blown.,4.666666667,2.7798240184783936
9326," The hand is white, the gun is black, and the person is dressed in all black.",6.0,2.69669771194458
9327, She has her head buried in the book.,5.666666667,4.133606433868408
9328, Two children are lifting up another little boy in the air to do a cannonball into the pool.,5.166666667,3.2257723808288574
9329, This person's right eye is closed and the left eye is open.,5.666666667,2.904456615447998
9330," A woman is looking at someone else, seeming surprised that that person did so well on a test.",2.833333333,6.493050575256348
9331, they're waving at the camera and dressed for vacation.,5.166666667,2.5383358001708984
9332,"She got the shot she wanted, though — windswept hair, Manhattan skyline perfectly framed in the background.",4.0,2.7493414878845215
9333, she's holding him.,5.5,2.663804292678833
9334,"She now carefully picks and chooses what to attend, but sometimes prefers to stay in and meet her deadlines for sponsored brand posts.",4.666666667,2.726966381072998
9335,"It felt like stepping into a slightly glitchy simulation of the world of “mommy blogs,” circa 2010.",2.666666667,3.031826972961426
9336, A girl just took many pills probably to kill herself and the guy behind is sad is a suicide .,2.666666667,2.5714709758758545
9337, the baby looks premature and has different tubes hooked up to its body.,3.833333333,3.1745753288269043
9338," There is a lady who looks to be scolding a man about something he did, or did not do that he should have done and he looks very uncomfortable.",3.333333333,2.4798946380615234
9339, Standing in yoga pose.,6.0,2.8418023586273193
9340, I feel awful for her and hope that she didn't die in pain.,3.0,2.211918354034424
9341, there is a woman screaming at the man and the man is looking as if he's scared and wants help.,4.166666667,2.737931251525879
9342, There is a group of people huddled together in a trench in the ground.,5.166666667,3.5788168907165527
9343, He's injured and there's clearly military.,3.666666667,2.519152879714966
9344," I love the beach, and I loved going as a kid like the two in this picture.",4.166666667,4.1352996826171875
9345, Baby being held by a chef? The baby is wearing a halo style hat and a white dress.,4.5,3.1695659160614014
9346, This makes me sad and confused as to how a person begins to feel.,3.333333333,3.1765408515930176
9347,"Podesta and his brother, Tony, are Comet fans, and in these emails I was invited to cook for a Clinton fundraiser.",6.166666667,2.9263405799865723
9348, He looks very happy and genuinely not worried at all about anything.,2.833333333,3.0944995880126953
9349," I hope she will be okay, but I wonder what happened.",3.0,2.34637188911438
9350, Men are attacking a car.,5.5,2.242128372192383
9351, There is a man pushing a woman into the car.,5.166666667,3.2613563537597656
9352, He has stitches across his right side of the body both horizontally and vertically.,6.0,3.0795578956604004
9353, There was a group of five people had their hands cuffed to a railing.,6.333333333,3.289994716644287
9354,"A little baby looked very weak, needed some life support.",2.833333333,4.064798355102539
9355, She's wearing a knit sweater of some kind.,5.833333333,3.500366449356079
9356, I feel awkward with a guy with beautiful eyes staring into me but also slightly scared because he looks intimidating.,1.5,2.7229228019714355
9357," His gaze is intense, but the photo doesn't make me feel bad.",1.333333333,3.202233076095581
9358, A photograph of an old man in an army uniform. I can see what looks to be medals on his shirt.,6.166666667,2.5875420570373535
9359,"In contrast with popular culture and media images that depict evacuations as involving highly competitive behavior, the evacuation process had much in common with those that occur in most major emergencies.",4.0,3.501570224761963
9360, A man is pointing a gun at the camera in a threatening manner.,5.0,3.2905828952789307
9361, She is looking at a possible calendar.,3.833333333,3.212296485900879
9362,I take inventory of my lifesavers,6.0,4.596643447875977
9363, This is probably a far away city like New York as there are skyscrapers.,4.833333333,3.044372797012329
9364, the man has a red patch on the side of his neck.,6.666666667,2.878049850463867
9365, Two little kids are reading a book together.,7.0,2.856628894805908
9366, There is woman who seems to be throwing rose petals into the air as she looks at another person.,6.0,2.0044779777526855
9367, The man is holding a violin.,6.833333333,2.337616443634033
9368, She seems reluctant.,2.333333333,2.6883959770202637
9369,"But regardless of how he does, he’ll always be the guy who played in some of the most unforgettable games of the Patriots’ Dynasty, good and bad.",2.0,2.6289467811584473
9370," Not sure what is going on in his life or his mind, but I really hope he is okay.",1.5,5.538210868835449
9371, So sad and scary and makes me mad that this happened to them .,1.333333333,2.7735862731933594
9372, There are some captive people from like a war situation and there are guards with big guns taking care of them.,4.833333333,3.1898081302642822
9373, The woman's face is turned sideways.,6.833333333,3.119236707687378
9374, This was a tense situation of a man attacking a woman with a knife.,6.0,3.1664156913757324
9375,There is a person laying by a window.,6.833333333,3.008678913116455
9376,"Now, however, Barnes & Noble is the final bastion of hope, the tiny remnant of an industry that has traded cramped stacks delivering instant gratification for distant warehouses offering you anything your heart desires — albeit 24-48 hours later.",2.0,2.703052520751953
9377, A woman is being kidnapped and thrown into a man.,5.166666667,3.5251145362854004
9378," Baby pics, crawling on the ground, happy/ curious, fun to play with.",2.333333333,2.7294211387634277
9379, There are many firefighters on the scene.,6.666666667,3.5841622352600098
9380,This sort of cultural loss isn’t simply an American problem.,1.833333333,2.9253907203674316
9381,It looks like a person has been gashed on the side of the head.,5.833333333,2.9181129932403564
9382," A little unsettling, nothing inherently wrong, but the tone of the photo is not a good one.",1.166666667,3.2605528831481934
9383, They look happy and enjoying their life so I'm happy.,1.5,4.613375663757324
9384," end of life, cancer, hunger, sickness, hope this isn't too painful.",1.5,2.5701825618743896
9385,"Something we see all the time is that there are many people who end up believing something that simply isn't true, and it is quite painful to watch.",2.0,2.6569061279296875
9386, There is someone grabbing a body from a fire.,6.166666667,3.430171012878418
9387, Hope she had a fun life.,1.5,2.8796772956848145
9388,Woman with very distorted and injured face.,6.0,3.112027645111084
9389," oh geez, there's a guy being burned alive by another person.",4.0,3.0144028663635254
9390, There are happy children present and it is a sunny day.,4.5,2.6632049083709717
9391," Far away in the future, a person has very swollen under eyes.",6.333333333,2.7281317710876465
9392,A guy is harassing another woman.,7.0,3.3674850463867188
9393," she has blonde curly hair and has an expressionless face, she is sitting in a chair against a tile wall and is wearing a frilly dress.",5.166666667,3.0820937156677246
9394,A blonde haired woman is sitting on the beach and looking at the camera.,6.833333333,3.086066722869873
9395, A burned man with a lot of black parts in his face with no hair on his profile side .,6.166666667,3.119575023651123
9396, The child and the woman look in anguish.,1.5,3.4481542110443115
9397,Baby looks up at the camera while holding someone's finger in its hand.,6.333333333,3.0799078941345215
9398, She is wearing a multicolored and patterned overalls.,6.833333333,2.904064178466797
9399,"Instagram actually became a problem in Pangilinan’s relationship with a man he dated for a while, who had a smaller online following.",3.0,3.029179096221924
9400, he pulls back the curtain.,6.0,2.843585968017578
9401,This precariousness seems like all the more reason to find a partner who can face the challenges and roll with them.,1.5,2.974287986755371
9402,It looks like something petty that they'll get over pretty soon.,2.333333333,3.1061084270477295
9403, There is a guy just blankly staring at the camera and it sort of freaks me out.,1.666666667,2.768315553665161
9404," Several naked corpses lie on the ground, they are covered in blood and mutilated.",5.166666667,2.160111904144287
9405," A woman speaking on a telephone, probably a secretary.",5.0,2.8991611003875732
9406, The young child in the middle covers his ears.,6.166666667,4.852236747741699
9407, She is wearing a white blouse and grey blazer.,7.0,3.328077554702759
9408,"Most of these blogs feature a post exactly like this one: a friendly, first-person invitation to try something new.",4.333333333,3.0132992267608643
9409,Imagine “Romeo and Juliet” without the feuding future in-laws and “Brokeback Mountain” without society’s resistance to two men in love.,3.333333333,1.9852213859558105
9410, It is very bloody and makes me feel uncomfortable.,2.0,4.1159796714782715
9411, There is a man with his arms around the boy from behind.,6.333333333,3.0516674518585205
9412, There is a man strangling a woman and his other hand looks like its about to backhand slap her.,7.0,2.764808177947998
9413," The body is charred and there are slits throughout the body, indicating maybe the flesh has been slit open.",7.0,2.6758832931518555
9414, A man is behind her and he looks like he is yelling at her or talking to her in a frustrated manner.,5.0,2.1438183784484863
9415, He looks sternly at the camera.,2.0,2.671095371246338
9416,We get news from YouTube.,3.166666667,5.164071083068848
9417, There is a woman holding a baby.,6.833333333,3.3502418994903564
9418, A man has his am around the woman.,6.666666667,2.7037668228149414
9419," years ago, the woman had a infection with her boob.",5.833333333,4.597092151641846
9420, a woman used to have smudged makeup a long time ago.,6.166666667,3.3513102531433105
9421," A person's neck has been slashed, and blood is pooling on the surface of the laceration.",6.833333333,3.340862989425659
9422, There's a man with a mask on waving a knife.,6.5,4.143182754516602
9423, This is from the past.,6.666666667,2.4525787830352783
9424, Someone cut her up and removed her breasts and other organs.,7.0,3.0089921951293945
9425," There is someone who has her hand on her head and is bent over crying, and very stressed, while another individual is trying to comfort her.",2.666666667,2.9837722778320312
9426, She looks very fierce and unpleasant.,1.666666667,4.122114181518555
9427, It appears that it may have been a bombing or an earthquake.,4.5,5.100041389465332
9428," He has a facemask and blue jacket, I am not really bothered because it is blurry and seems like a stock photo.",1.5,5.492395401000977
9429, the person is lying in bed.,6.833333333,2.461604356765747
9430, two hands are gripping it which is weird because its small.,2.5,3.1647324562072754
9431," I wonder what song he's playing, but also I don't really like country music, so I don't think I would.",1.666666667,3.398541212081909
9432, He pulls the curtain to the side.,6.5,2.924323558807373
9433, I absolutely hate seeing little kids cry.,1.833333333,3.0698342323303223
9434, Someone is holding their badly severed hand over a bucket.,5.5,2.755768299102783
9435," Looks like a grumpy child, potentially spoiled by their parents.",2.166666667,3.4961678981781006
9436,"100 years later, hundreds more perished (and were interred) at the Battle of the Alamo and the Siege of Bejar.",6.666666667,3.7440714836120605
9437, There is a boy standing tall and posing for the camera as he leans against a country fence.,5.166666667,2.7248587608337402
9438, There was a young child in shock or in the middle of shouting.,5.833333333,2.5098230838775635
9439, A young boy looks into the camera.,6.333333333,2.523414373397827
9440, A man and a woman are having an argument in their kitchen.,5.833333333,2.9271883964538574
9441,Capitalism does not reward nurturing; it is a job that is done for free.,5.166666667,2.565178632736206
9442, What a terrible actor I love this picture so much though because he is clean .,1.833333333,3.0300652980804443
9443, She is sitting in a yellow chair wearing a dog shirt.,6.833333333,4.342935085296631
9444,"As journalists, we think this is excellent reporting, because we are providing people with the facts and we are acting against the bad people in society.",4.0,2.632986068725586
9445," He doesn't look happy, but I don't know why.",2.166666667,3.004790782928467
9446," there are a bunch of children picking strawberries and an elderly woman eating a strawberry, the boy on the left looks either sad or focused on something.",2.0,2.3817028999328613
9447," All smiles, all pleasant, all good in this picture.",3.0,3.2416863441467285
9448, A while ago there was a baby who looked very sad and seemed to be looking for some kind of attention.,4.5,2.689210891723633
9449, He's wearing a flannel button down and a grey sweater.,5.666666667,2.569760322570801
9450,"American Indians in Texas at the Spanish Colonial Missions* Executive Director, Ramon J. Vasquez has been leading Mission Heritage tours for several years.",5.333333333,2.8345556259155273
9451,"This is a weird concept—and foreign to a lot of people—but the best way to overcome the hurdle at the start is to stop fighting it, get your butt in a chair, and do it.",2.5,3.2548885345458984
9452, a man is raising his brow and looks kinda scared at the camera.,3.5,2.8583779335021973
9453, I wonder if the fight is violent or not.,4.166666667,2.922773838043213
9454, Two men are in a confrontation.,7.0,4.711721420288086
9455, There is a white man with sunglasses yelling at and pointing a gun at a scared black man driving a car.,5.333333333,3.1050033569335938
9456, Wonder where he got them from.,2.833333333,2.9062395095825195
9457,This person has a large laceration on their face and is unconscious.,6.166666667,4.174545764923096
9458, A man in a red shirt has a soft smile as he chokes a girl.,5.0,2.149080276489258
9459, That man looks interesting.,1.833333333,3.1680941581726074
9460, He is also probably singing.,4.5,2.9432284832000732
9461, A girl with blue eyes staring straight at me.,6.833333333,2.482853889465332
9462, A man with a tan on his face smiles at the camera.,7.0,3.0827348232269287
9463, The walls are adorned with gold and red and green.,6.5,4.198886394500732
9464," A baby girl is crying and sitting in some kind of chair, which is yellow.",6.333333333,2.6909382343292236
9465, There is a woman yelling at a man.,6.166666667,3.2482776641845703
9466, He is wearing a black shirt.,6.5,3.5378990173339844
9467, There is a woman in this picture who seems to be a teacher - graded assignment behind her and world map.,5.666666667,6.415313243865967
9468, A firefighter is carrying a woman out of a burning building with other firefighters help.,6.333333333,2.563408851623535
9469," an old judge in his robe sitting in a courtroom, holding a gavel as if about to start session.",7.0,3.227403163909912
9470,"Additionally, free, live music can be found five nights a week at six venues, as part of Concerts in the Park.",6.0,3.1730339527130127
9471, A man who appears to be a chef is holding a small child.,4.0,4.945699691772461
9472," the man holding the gun is white, and the man in the car is black.",5.833333333,3.488943338394165
9473, Two young kids are reading a book.,5.333333333,2.4724268913269043
9474,Some couple are fighting in front of their kid.,5.166666667,3.1718854904174805
9475, He's white and clearly very happy.,2.833333333,3.4392216205596924
9476, it looks like someone overdosed on piles and there is someone that is sad about it.,2.833333333,3.147908926010132
9477, Wonder what he's thinking .,2.5,2.7263143062591553
9478," Makes me feel a bit happy, but generally neutral.",2.166666667,3.087280750274658
9479,They weren’t about proving anything to anyone.,3.166666667,3.982954978942871
9480," In a photo from a different country, there is a baby who has been buried in rubble, probably from an earthquake.",3.166666667,3.773864507675171
9481," In another country, there's a photo of someone who seems to have acid thrown in their face.",3.333333333,3.5303502082824707
9482, A man is choking a woman in a parking lot.,6.833333333,3.346233367919922
9483, A man is cutting meat outside of a shop.,6.833333333,4.0230889320373535
9484, A police officer comes into a crime scene where the bony man is shot on his heart and robbed of his belongings since his holes are inside out.,4.5,2.9256234169006348
9485,"The “impulse purchase” section of your local Target used to capture attention and trigger stimulation (that’s kind of quaint, isn’t it?).",3.666666667,3.7244019508361816
9486, A country singer with a guitar.,6.666666667,2.0811715126037598
9487, a dead body in an old picture.,5.666666667,3.1195461750030518
9488," Happy, nostalgic, adorable kid.",1.5,3.248584508895874
9489, A baby is lying down outside on a pillow.,6.5,2.6510510444641113
9490, I'm scared to see what happens but hopeful that they will be okay.,2.0,3.3778085708618164
9491," She's trying to fight back, but I'm not sure if she's strong enough.",2.333333333,2.4880447387695312
9492, he wears a windbreaker.,7.0,2.4431419372558594
9493, However the gunman clearly has trigger discipline as his finger isn't even on the trigger so I hope it didn't escalate.,1.333333333,2.9036221504211426
9494,"You are simultaneously stylist, model, creative director, and photo editor; you also have to plan the shoots, figure out all the logistics, handle negotiations and invoicing.",2.166666667,2.7836709022521973
9495, An old lady and some kids are in a fruit patch.,6.666666667,6.2158403396606445
9496,"David Pangilinan (@davidisherenow), a 23-year-old lifestyle influencer with 216,000 followers, says that his large social media presence can sometimes put a strain on his relationships.",4.333333333,3.531625270843506
9497, There are two people in handcuffs on the floor.,6.833333333,3.775449514389038
9498," There is a human hand that is being held out in a bowl of what appears to be blood, or some other red liquid.",5.833333333,2.973759412765503
9499, A poor little baby is upset.,1.666666667,4.475089073181152
9500,And Jody Rosen’s stunning feature “The Day the Music Burned,2.0,3.348781108856201
9501, Bloody person with something in their mouth.,6.4,3.3521575927734375
9502,This picture is gross.,1.2,2.832606315612793
9503, Wow this is graphic.,1.4,2.7809712886810303
9504," He seems to be pretty young, like a teenager or young adult.",2.0,2.796724319458008
9505, But it looks like her eyes are swollen and they look pretty painful.,1.4,3.834702968597412
9506, This is a woman talking on a phone.,7.0,2.9728455543518066
9507,"Most people can see with their own eyes that our climate is changing, and they can see how this is affecting different places.",4.0,3.1822261810302734
9508, They are dressed in tuxedos.,7.0,3.211298704147339
9509, There is bloody cracks on this person.,7.0,2.711158037185669
9510,There is a person laying down on white sheets with a large gash on his head and he seems to be nonresponsive.,6.6,2.852081775665283
9511, there is a boy and mother the boy is being held by the mother .,6.0,2.8451764583587646
9512, There are officers behind him dressed in.,6.8,3.3028063774108887
9513, his eyes seems to be a pale gray or light green.,6.6,3.1239137649536133
9514," He seems old and weathered, and seeing as it 2019 and he's old I doubt he is alive.",1.8,3.417198657989502
9515, Their eyes are swollen shut and they have boils on their skin.,6.0,2.8049206733703613
9516, She is one the phone.,7.0,2.6917874813079834
9517, I can't tell what she is doing but she has a very boring expression on her face.,2.0,4.074705123901367
9518,I want that too.,1.2,2.5453624725341797
9519," Somewhere in the world, someplace in time, a woman (I think) has a knife pushed to her neck and is threatened by some assailant.",1.8,3.078183174133301
9520," A man in a red hat, sweater and jacket is holding a gun to the head of another man in a subway car.",6.6,2.988954544067383
9521," The woman's face rests in her hand, while the man is leaning all the way back into the couch.",6.6,4.250649452209473
9522," The men in the photo seem very happy and seem to be celebrating an event, possibly a wedding.",2.6,2.9903106689453125
9523, An incredibly burnt child is looking at the camera.,6.4,3.8390374183654785
9524, the man has a watch on his wrist.,7.0,2.345242738723755
9525, a mutilated body of a dead woman.,6.6,2.819213628768921
9526, There is some sort of shop with a man working outside it.,6.4,3.514227867126465
9527,"Internet subcultures are hard to define spatially, and I haven’t found the edge of this one yet.",3.8,3.2026829719543457
9528, Woman is blonde with brown roots.,7.0,2.659355878829956
9529, His wife probably died and it looks like NO one is taking care of him.,1.2,3.024872064590454
9530," the mother looks like she is trying to comfort the child, who is around 3 or 4.",3.2,4.402505874633789
9531, He is wearing a striped shirt.,7.0,2.2737231254577637
9532, Old people waving goodbye.,6.6,2.574707508087158
9533, A man's side profile shows severe burns on the side of his face.,6.8,2.557243824005127
9534, But he does not seem to be getting it.,2.0,3.1543500423431396
9535,Let’s do a few downward dogs.,5.8,2.811819076538086
9536, she looks very happy.,3.0,3.052058458328247
9537,A woman with a lot of blood on her face mostly her nose a broken nose and bruise eye .,6.2,3.2884769439697266
9538, There is a man playing a guitar.,6.8,3.244356155395508
9539, It looks painful.,1.0,3.174755573272705
9540, the 4 people were in a court room a long time ago far from here.,6.8,2.2728447914123535
9541, She is sitting in a yellow chair tearing up.,6.2,3.6454720497131348
9542,This is a grotesque image of a hand somewhere far away from me and in the past.,1.4,3.044710159301758
9543,"In a photo from a long time ago, there is a man lying down on a bed with a large gash on the side of his head.",7.0,2.326151132583618
9544,A man is lying down somewhere.,6.8,2.48610520362854
9545,"”Wouldn’t it make more sense for men and women in the dating world to look inward and develop compassion for themselves, rather than try to control the drama outside them?",1.8,2.8048136234283447
9546," this man looks like he's about to kill himself, the lighting in the picture is very gloomy.",1.2,3.2486252784729004
9547,It seemed impossible.,1.6,3.942347526550293
9548," Long ago, far away, someone pointed the gun at another passenger on the subway.",7.0,2.535055160522461
9549, the criminal is about to shoot someone with his face covered.,6.0,2.30313777923584
9550, an old man in front of a fridge.,6.8,3.285031318664551
9551, A person is seen with a severely deformed face.,5.4,2.874971866607666
9552, There are little jars and cans on the shelves.,6.8,4.817627906799316
9553, The way the neck is lurched backwards is u.,5.8,2.9635872840881348
9554," This child was in a hospital and looked sad, but is now happy and thriving and the situation that was making them sad is distant.",5.8,2.4353365898132324
9555, A man lies in a hospital bed while grabbing onto a pole above him.,6.8,3.1605615615844727
9556, A man slapped a woman in a city far away and many years ago.,6.8,2.6296024322509766
9557, I notice blood and a hand with flesh.,6.0,2.8020124435424805
9558, He looks surprised.,1.0,3.199122428894043
9559," Seems like a courtroom, and I feel bad for the guy being.",1.4,2.402419090270996
9560, A baby is looking into the camera.,7.0,3.0360524654388428
9561, They are on a train.,7.0,3.4228968620300293
9562, A man with sunglasses is yelling and waving a gun around.,6.6,2.7716023921966553
9563, A woman looks into the camera with her hands on her head.,7.0,2.626190662384033
9564, There are three kids smiling at something nearby.,6.8,2.793248176574707
9565, a man has a stick on fire and is scratching his neck or signaling to someone .,5.8,2.7884984016418457
9566,"In a faraway country many years ago, a man was held down against his will by a la.",7.0,3.013782024383545
9567, the person has blood on their neck.,7.0,3.5253424644470215
9568,there is a very skinny baby with its arms stretched.,5.0,3.2270288467407227
9569, they have similar hair .,5.4,3.1835529804229736
9570," Someone is in the ambulance, their face was destroyed.",5.6,3.40263295173645
9571," a very typical boy, having a complex look.",1.6,2.808821201324463
9572, The child looks scared while the mom is angry.,3.2,2.7812139987945557
9573, Seems to be just chilling.,2.2,2.6271440982818604
9574, I love this picture the baby looks so happy and it has very chubby cheeks.,1.8,3.1451897621154785
9575,These aren’t your ordinary cursory tourist views of San Antonio.  ,2.0,4.183488845825195
9576, A man's face is completely deformed from what could be from burns or acid.,2.8,2.4866127967834473
9577, A man is being set on fire.,7.0,3.5929696559906006
9578, A woman is consoling another woman who looks very upset or ashamed.,3.0,2.8092708587646484
9579, Several people are sitting huddled in a ditch of some kind.,5.4,3.4593505859375
9580, The man in the middle has a gun pointed towards the camera so it looks like it's pointed at the viewer.,4.2,3.113842010498047
9581," A man who is very sick, to the point that you can see their bones through their skin, is trying hard to hold onto a bar for his rehabilitation.",4.4,3.5251731872558594
9582,"Show people why our information is trustworthy and reliable, by illustrating to them how this information was gathered and analyzed.",3.4,2.930438756942749
