,response,score,observed
1142, Holy Christ why is this poor kid's face so mangled I can actually see the x-ray in real life.,2.666666667,2.9569735527038574
1143, A severed hand bleeds into a bucket.,6.5,3.6460742950439453
1144,She looks physically fine though so maybe it's just something new in her environment or something.,3.166666667,3.0468270778656006
1145, She is trying to resist.,4.833333333,3.2702279090881348
1146, He is looking intently towards the camera and is holding a finger around the trigger of the gun.,3.833333333,2.4347610473632812
1147, he has glasses and a clipboard.,6.833333333,3.863105297088623
1148," By the looks of the way they are holding, looks like they are pointing at a specific target for a reason.",3.0,3.507290840148926
1149, The woman is looking the other way and might be covering her ear .,6.0,3.243063449859619
1150, Man with see through mask has a lot of guns on the bed.,5.833333333,2.4108071327209473
1151, A woman is relaxing while talking on the phone.,5.0,3.071444034576416
1152, This is a picture of a little girl with red hair.,6.5,4.091039657592773
1153, A person lying on their back has a wound around their neck that is open and oozing blood.,6.166666667,2.5485544204711914
1154, the baby is smiling happily to the camera.,4.333333333,3.435880184173584
1155, disagreement that is mostly shouting and very little physical pain if any.,4.333333333,3.13442325592041
1156,Woman poses on beach with big smiles and nice white sand.,4.166666667,2.467034339904785
1157, this is a boy sitting in a closet while a woman (probably his mom) is yelling at him.,5.0,3.0717780590057373
1158, He might be wronged.,3.0,2.4240057468414307
1159, I feel very disgusted to see genital areas.,1.666666667,3.2097666263580322
1160,I started to realize the potential power of boredom in college.,2.0,3.224825382232666
1161, Two uniformed men stand behind him.,6.5,3.7464334964752197
1162, I feel scared for the man who is being shot at.,2.666666667,3.425252914428711
1163, Old Dumbledore-esque man.,2.333333333,2.394333839416504
1164,"A baby, possibly premature baby, a hand pokes through, the baby breathing.",4.5,3.646409749984741
1165, This is really disturbing.,1.5,5.544145584106445
1166, He has red hair.,6.666666667,2.9709420204162598
1167, Hopefully she is on a hospital bed.,2.833333333,2.7038183212280273
1168, This child is severely burnt.,4.833333333,3.924712657928467
1169,A man is arguing with a woman who is holding her temple.,6.166666667,3.609621047973633
1170, there is a very somber looking man with some kind of head piece on his head and he has facial hair.,6.166666667,2.2534263134002686
1171, He looks older but still .,2.833333333,2.7461156845092773
1172, this is a stock photo of a couple where the man looks bored and the woman looks like she's thinking about leaving him or something.,3.0,2.78910493850708
1173,"“If you’re on her email list, or in blogging communities where she hangs out, you’ll see she gives more than she gets.",3.166666667,2.022592306137085
1174," the other man is ducking away, he is afraid, and the man with the g.",3.833333333,2.7615675926208496
1175, the baby's hair is sticking up in tufts.,5.833333333,3.1616432666778564
1176, This photo makes me a little distressed because the guy's face is weirdly blotted out and I don't like the fact he is just chilling with a bunch of huge guns.,2.166666667,2.973749876022339
1177," Long time ago, far away, someone's eyes and face were badly mutilated.",5.166666667,3.4574992656707764
1178, It's very hard to look at .,2.0,3.179975748062134
1179,I've watched military scientists present their lethal innovations with childlike enthusiasm while making no mention of whom the weapons are being used on.,3.666666667,3.850773811340332
1180, The guy is dressed up and he is holding a violin.,6.0,2.868370532989502
1181, The scar is very wide.,4.166666667,2.995215654373169
1182," A man looks like they hit a girl, he is wearing a dark thing.",3.833333333,3.1747400760650635
1183, He has blue eyes and a beard.,6.5,2.627030849456787
1184, there are three men that all look like they are dressed for a wedding they all look happy.,3.5,2.971714973449707
1185, A woman who seems to be a receptionist is behind a desk and older computer.,5.166666667,3.004790782928467
1186,"Of course, talk of childhood often has an air of nostalgia—apparently, in the process of storing memories, we add a gloss of sunshine and roses.",3.166666667,2.931143283843994
1187, An old man is dressed in a uniform of some sort.,5.333333333,3.512240409851074
1188,An infant is holding an adults finger.,6.166666667,6.232851982116699
1189," she's yelling in his face and grabbing his collar, extremely upset.",4.5,3.7212514877319336
1190," physical trauma from a long time ago, the man looks to be emotionally hurt as well.",5.333333333,2.3004448413848877
1191, the baby does not have a shirt on.,6.666666667,2.9541704654693604
1192, The man in the foreground looks defeated and has his arms crossed.,4.333333333,3.5917255878448486
1193, There are two people on a couch that appear to be ignoring each other.,4.666666667,2.76353120803833
1194, A woman is talking on her phone while looking at her nails.,5.666666667,2.9062633514404297
1195, The hand is large compared to the size of the gun.,5.333333333,3.422165632247925
1196," this picture is very creepy, this guy is probably a serial killer and is about to go murder a lot of people.",1.833333333,3.8282275199890137
1197, There is a what looks like a small kid or a woman on a gurney; she probably is bad injured.,3.166666667,3.1882529258728027
1198," close up of neck with huge gash in it and blood everywhere, dark red spilling out.",5.0,3.773716926574707
1199, a very posed looking picture of a man pretending to slap a woman.,5.166666667,3.143512487411499
1200,It is a picture of a baby.,6.666666667,4.69542932510376
1201, This is a really brutal photo of someone who's been seriously injured and probably dead but also their face looks scary and messed up because they look like they are screaming and their mouth and eyes are black.,3.0,3.475271701812744
1202, the man had a beard far from here.,6.5,2.3750386238098145
1203, A man with a lot of blood seems like he is tired and scared he is wearing formal clothing.,3.333333333,6.043728828430176
1204, There's a really cute baby in the photo that's smiling at the camera.,3.166666667,5.091733932495117
1205,“I was visually policed for the first three months of my shoot and it made the creation of ‘Hardhome’ really difficult because I pissed them off.,3.166666667,3.0081369876861572
1206," There is little food, and the situation.",5.166666667,3.1708195209503174
1207, Two kids reading calmly.,5.0,2.72757625579834
1208, A man is choking a woman and is about to silently slit her throat.,4.5,2.7197370529174805
1209, They are both in white.,6.666666667,3.3960087299346924
1210, A woman ready to slap a man's face.,4.5,2.6251771450042725
1211, Not so welcoming.,1.666666667,2.4686782360076904
1212, Young man and woman in an argument with brick wall background.,5.0,2.8444643020629883
1213,the boy crying and expressing emotion makes my heart break.,2.666666667,2.9253907203674316
1214,"Her main sources of income are the blogging courses she has developed herself, which she sells for around $90 each.",6.0,2.5136919021606445
1215," painful fight on the street, looks like a drug addict, slightly bum.",2.833333333,4.873305797576904
1216, A woman doing a yoga pose while on the phone.,5.666666667,3.2497410774230957
1217,This is an organ of some sort.,5.166666667,2.442540168762207
1218," Four men, one with a gun and one with a baseball bat, are approaching a car and trying to open it.",5.833333333,2.763152599334717
1219,The literal physical destruction of film stock for its more-valued component parts feels like a fitting metaphor for the general willingness to let cultural heritage dissolve into the ether.,3.0,3.3573670387268066
1220, The one eye is really creepy though.,2.166666667,3.22298526763916
1221, He is holding a bowl of stew maybe.,4.166666667,4.133767127990723
1222, He stands before a plain background.,6.333333333,2.9838504791259766
1223, there is a man with a wounded shoulder being directed by soldiers somewhere .,6.333333333,3.7289624214172363
1224, It's dark in the room and the only light is coming from the window behind her.,5.333333333,2.856844902038574
1225, Her makeup was slightly messed up.,4.0,3.2656631469726562
1226, there is a woman with a black eye and stitches all around her eye.,5.833333333,3.1699025630950928
1227, Either a baby or a doll has been uncovered.,5.5,2.99613618850708
1228, It seems like an unhealthy communication and makes me feel uneasy.,1.0,3.0846147537231445
1229,"Again, this basic strategy would have carried little risk.",3.0,4.57666015625
1230, It might be trying to say something or making a noise.,3.5,3.363499641418457
1231, Paramedics rushed an injured man to the hospital many years ago in a far away country.,6.166666667,2.8425748348236084
1232, This looks like the same people from the last photo of a man with a knife and holding his hand over her mouth .,3.166666667,3.320049285888672
1233, A woman's hand is reaching towards a guy.,6.0,4.3157429695129395
1234," A few years ago, an accident occurred where the car appeared totaled when it ran into a pole.",6.166666667,2.9915390014648438
1235, It is a double edged knife and he is wearing gloves.,6.0,2.8756630420684814
1236, A man and woman both wearing white tank tops are in the image.,5.833333333,2.9078969955444336
1237, Someone has a knife to their neck somewhere far away from me.,6.166666667,3.996860980987549
1238, This makes me fee; warm and reminds me of my childhood splashing around in the pool with my friends.,2.5,2.502387285232544
1239," this man is clearly injured but its unclear what is happening in the picture, he might be running from danger.",3.5,3.3049519062042236
1240, all three men are smiling.,6.166666667,3.138745069503784
1241," The man holding the gun looks young and has a neutral, almost scared, facial expression.",3.666666667,3.33209228515625
1242, the man in the car looks shocked and the man with the gun is yelling and wearing sunglasses.,4.166666667,2.444863796234131
1243,"Song, now 31, rose to prominence by joining Instagram early on, in September 2011.",6.0,3.5399327278137207
1244, There are people seen through a window.,6.0,2.308553695678711
1245, This woman's face is making such a funny expression or maybe it's just cuz her nose is so long that I think it's funny.,2.333333333,3.918553352355957
1246, He has long brown hair .,5.666666667,2.9885613918304443
1247," Somewhere in the world, somewhere in time, a man holds a lit stick and points a machete at his throat.",5.666666667,3.800846576690674
1248, A man in a red shirt and jacket holds a gun to the head of another man in a white jacket.,6.666666667,3.006620407104492
1249, the blood is still fresh while some parts are dried.,5.833333333,3.602750539779663
1250,"Years ago, a tumor was discovered in her body during the surgery .",6.333333333,3.3505704402923584
1251, A women is upset at a man.,3.666666667,2.6188552379608154
1252, This is a nice photo of a child.,3.0,2.61260724067688
1253,There is a baby in the hospital.,6.5,3.6599478721618652
1254," I have mixed feeling about judges, on one hand I knew one that was very nice, but I often feel like they are old-fashioned.",1.5,3.78800106048584
1255, A young girl is standing outside of a car and an officer is pointing to the ground next to her.,6.333333333,3.1744847297668457
1256, Took notes when investigating the shooting scene.,6.666666667,3.792351245880127
1257," there is an old man that is looking into the distance, he probably has a very interesting past based on the look of his face.",3.166666667,3.248347282409668
1258, This man appears to be a war general.,3.333333333,3.5750632286071777
1259," she is struggling and holding his arm, he looks like he is enjoying hurting her.",3.333333333,2.730907440185547
1260,I had to sell our family home and move to a rental.,4.833333333,2.859286308288574
1261, there is an old man holding a pot of soup in an old home.,5.333333333,4.88986349105835
1262, This is a photo of an extremely bloodied face on a pillow it's really hard to look at and it is extremely distressing.,2.833333333,5.39000129699707
1263, There are two men on what looks like a bridge.,5.0,2.969451904296875
1264," This photo is a bit concerning, as I wonder why the woman had to get stitches in her lower abdomen.",2.5,2.673567771911621
1265, This man's face has been burned I think.,3.833333333,3.0928707122802734
1266, A car upside down after an incident and firemen trying to help .,5.0,3.6313140392303467
1267, The man is peeking.,5.166666667,3.391876697540283
1268, Real dapper looking guy with nice eyes and neutral expression.,2.333333333,2.6742005348205566
1269, A few years ago this woman was beaten badly and suffered from a black eye.,6.333333333,3.4343786239624023
1270,"For instance, the model I see most startups focus on is to identify other articles about the same topic but from opposing publications or with opposing viewpoints.",4.0,2.9569735527038574
1271,This is from the future.,4.833333333,3.6460742950439453
1272," A little girl and a little boy walk along a sand path, which is surrounded by green bushes.",6.333333333,3.0468270778656006
1273," A young couple getting into the fit, the woman is accusing the man.",4.0,3.2702279090881348
1274, She has a ring on her wedding finger and jewelry on.,6.666666667,2.4347610473632812
1275, She could be a ballet dancer.,1.166666667,3.863105297088623
1276,But then the Falcons made a series of errors in basic strategy.,3.166666667,3.507290840148926
1277,I mean... just look at this.,1.166666667,3.243063449859619
1278," A child is buried on the grave, and the eye sockets are completely black.",6.666666667,2.4108071327209473
1279," A woman's body was pretty badly damaged or burnt, in agony.",3.833333333,3.071444034576416
